微博地址,发布时间,微博内容,点赞数,评论数,转发数,评论
https://m.weibo.cn/status/K0NzcbhQa?mblogid=K0NzcbhQa&luicode=10000011&lfid=1076035624879103,Sun Feb 07 10:00:05 +0800 2021,"@电影刺杀小说家官微 将于2月12日（大年初一）在全国热映。该片讲述的是现实世界的人进入小说中的异世界，上演一场热血激燃冒险。关注@曹操出行 并转发本微博, 小曹邀您观影，于2月12日抽出5位小可爱各送影票2张，再抽出2位各送100元曹操充值卡1张。打个曹操，佩戴好口罩，出发看电影咯！ 曹操出行的微博视频 抽奖详情",23,60,176,"['喜欢杨幂，酷飒无畏！超级精彩！不负责任，信念无敌！视觉冲击力十足，棒棒哒！春节假期必看！赞啊啊啊', '喜欢刺杀小说家，奇幻冒险！与众不同！剧情视觉震撼无比！超强演员阵容非比寻常！太赞了我喜欢期待', '电影票，想要好运哦@曹操出行', '来啦', '坐曹操专车去看《刺杀小说家》', '冲！', '转发微博', '打个曹操，佩戴好口罩，出发看电影咯！', '该片讲述的是现实世界的人进入小说中的异世界，上演一场热血激燃冒险。', '转发微博', '试试运气吧', '期待在影院遇见两个世界，要看不一样的雷佳音老师和杨幂', '#不论在哪陪你过年#', '陈b解决', '处变不惊']"
https://m.weibo.cn/status/K0E8Hj9BB?mblogid=K0E8Hj9BB&luicode=10000011&lfid=1076035624879103,Sat Feb 06 10:00:05 +0800 2021,"@张钧甯 携手曹操出行提前给大家拜年啦，祝大家牛年大吉。小曹邀您共赏即将在2月12日上映的电影@唐人街探案 ，以及已在热映中@电影缉魂 。关注@曹操出行 并转发本微博, 小曹将在2月12日抽出5位小可爱各送100元曹操充值卡1张。打个曹操，佩戴好口罩，出发看电影咯！ 曹操出行的微博视频 抽奖详情",28,53,138,"['垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '#唐人街探案3# 暌违一整年，唐探再归来，热度仍不旧，探案也喜剧！@曹操出行', '评论配图', '好看的。', '好的新年快乐', '转发微博', '来了', '春节出行不好打车，曹操出行我需要', '', '#不论在哪陪你过年#', '牛转乾坤', '打个曹操，佩戴好口罩，出发看电影咯！', '小曹请我免费坐车车', '确实期待很久了，终于要看到了！2021唐人街探案3。', '牛年大吉大利']"
https://m.weibo.cn/status/K0xEQiXNS?mblogid=K0xEQiXNS&luicode=10000011&lfid=1076035624879103,Fri Feb 05 17:30:03 +0800 2021,#租车那些事儿# 惊呆了！原来1600元的租车费最终250元就搞定？你觉得车损无忧服务费到底该不该买？对此，你怎么看？ PS：更多租车小技巧，猛戳下图了解↓↓↓,4,4,1,"['垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '@不二rong：你好，我在23号晚上七点多被告知下单了一个行程，但是我并没有下单，行程里面也没有这个订单，司机因此开始恶意批评，并遭到司机（手机号：13341090049）连环电话炮轰与辱骂！反映给平台后，平台说三个工作日联系我，这已经快两周过去了，再也没有下文了！🐂🍺']"
https://m.weibo.cn/status/K0eCAncPO?mblogid=K0eCAncPO&luicode=10000011&lfid=1076035624879103,Wed Feb 03 17:02:18 +0800 2021,恭喜@翟灵雀 等2名用户获得【100元曹操充值卡】。微博官方唯一抽奖工具@微博抽奖平台 -中级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,0,5,1,"['看看现在曹操专车的司机素质。哪里有一点专车的服务。无缘无故跑黑单，不来接你。都不打电话通知你。让你冻半天还得自己取消。不取消就骂你。呵呵哒。关键是曹操都不管。@曹操出行 @滴滴出行 我怎么瞎了眼给你家充钱的。 网页链接', '垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '谢谢！', '你们没有监控吗？']"
https://m.weibo.cn/status/K0cFDDUQn?mblogid=K0cFDDUQn&luicode=10000011&lfid=1076035624879103,Wed Feb 03 12:04:20 +0800 2021,恭喜@萌中有萌自然萌J 等2名用户获得【【安随行】空气除菌器】。微博官方唯一抽奖工具@微博抽奖平台 -中级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,0,3,0,"['看看现在曹操专车的司机素质。哪里有一点专车的服务。无缘无故跑黑单，不来接你。都不打电话通知你。让你冻半天还得自己取消。不取消就骂你。呵呵哒。关键是曹操都不管。@曹操出行 @滴滴出行 我怎么瞎了眼给你家充钱的。', '垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！']"
https://m.weibo.cn/status/JFSe0dHlL?mblogid=JFSe0dHlL&luicode=10000011&lfid=1076035624879103,Mon Feb 01 14:29:45 +0800 2021,为春节依旧奋战在一线的工作者点赞！你们辛苦了！ 曹操出行的微博视频,2,10,1,"['垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '司机骂人你们解决吗？', '垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '能从曹操车上安全下来就知足吧，司机骂人算轻的了，绕路，致电客服，客服说可以自行导航前往，司机不只骂骂咧咧，还说了，不能按客服说的办，他有心脏病，不能和我交流，而且不到目的地让乘客下车，下车后依然计费']"
https://m.weibo.cn/status/JFKc9ppBF?mblogid=JFKc9ppBF&luicode=10000011&lfid=1076035624879103,Sun Jan 31 18:03:14 +0800 2021,恭喜@14恩 等3名用户获得【100元红包】。微博官方唯一抽奖工具@微博抽奖平台 -中级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,2,0,0,[]
https://m.weibo.cn/status/JFI5BB36F?mblogid=JFI5BB36F&luicode=10000011&lfid=1076035624879103,Sun Jan 31 12:41:37 +0800 2021,#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧 抽奖详情,75,31,85,"['是兄弟就来打我', '#万物皆可斗罗体#', '感觉了你的，//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', 'gkd//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '抽我抽我抽我//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '曹操出行我还用过挺多次的，哈哈哈哈哈', '我来打你啦', '哇！来啦来啦！斗罗体必胜！', '中！//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '加油＾０＾~//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '舍不得打啊//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '我只打车', '好运来//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '平时就用曹操出行！//@曹操出行:#万物皆可斗罗体# 关注小曹并转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '打你？？？确定抗揍吗？']"
https://m.weibo.cn/status/JFHWKxpZn?mblogid=JFHWKxpZn&luicode=10000011&lfid=1076035624879103,Sun Jan 31 12:19:48 +0800 2021,#万物皆可斗罗体# 网约车的世界里充满着机遇与挑战，但专业的服务和高品质的出行体验我从不辜负！想打车，就来曹操出行app打我！,40816,1273,6101,"['#万物皆可斗罗体# 转发本微博，抽2个幸运儿，每人一张100元曹操充值卡！快来尽情地打我吧', '出行人的世界总是充满了各种惊险与刺激，曹操出行，伴你一路平安通行！ 网页链接', '出行人看过来', '哈哈哈，对对对，吃穿住用行，可少不了你', '出行人看过来 这个真的好用哈哈哈哈', '不得不说真的是非常差，因为之前投诉过，然后就限制了账号，几个账号同时叫车，别的账号可以叫到，投诉过的账号就叫不到车，哪怕旁边停着一辆空车都接不到投诉账号的订单。真是太垃圾了。永久注销删除，抵制曹操出行，㊗️早日关门大吉！', '所有打车软件都要向你臣服!', '肖战的三蹦子可以不坐了！这个不错！ 网页链接', '说曹操曹操到', '哇塞斗罗大陆上也可以约到吗！', '带上我们史莱克七怪一起走起 网页链接', '真有曹操说xxxx就到', '好了以后不用坐三蹦子了 网页链接', '这个之前用过的，很不错！还推荐好多朋友用来着', '可以可以']"
https://m.weibo.cn/status/JFz7SnMbg?mblogid=JFz7SnMbg&luicode=10000011&lfid=1076035624879103,Sat Jan 30 13:52:29 +0800 2021,#王嘉尔一镜到底MV#@王嘉尔 新歌《一个人》来了！MV一镜到底废墟风超带感，嘉尔的中文填词更是真挚满满，#王嘉尔歌词太虐了#，年度戳心歌曲，值得用心聆听。关注@曹操出行 并转发本条微博，抽3位幸运小伙伴每人一张王嘉尔签名照！ 抽奖详情,369,285,517,"['我也要王嘉尔照片', '#王嘉尔一镜到底MV# 一秒红心！听得停不下来！@王嘉尔 唱出了他自己的故事，歌词代入感很强', '#王嘉尔一镜到底MV# wje#王嘉尔歌词太虐了# 听@王嘉尔 的新歌，我太喜欢嘉嘉的笑了，没救了', '#王嘉尔一镜到底MV# 喜欢', '#王嘉尔一镜到底MV# 抽我以后就用曹操出行', '#王嘉尔一镜到底mv# 414', '我来啦！新歌超赞', '#王嘉尔一镜到底MV# 一起来听嘉尔新歌吧～～', '#王嘉尔一镜到底mv# 面对环绕的束缚和枷锁，@王嘉尔 不顾一切，拥抱冲破世界的坚定和无畏。', '#王嘉尔一镜到底mv# 《一个人》超好听', '我来啦', '来了', '试试', '#王嘉尔一镜到底MV#', '#王嘉尔一镜到底mv#']"
https://m.weibo.cn/status/JFxBx7ZAY?mblogid=JFxBx7ZAY&luicode=10000011&lfid=1076035624879103,Sat Jan 30 10:00:03 +0800 2021,小曹为你带来了一份新年礼物！小曹联合了欧司朗特别为你准备了【安随行】空气除菌器，为您的回家过年之旅保驾护航！关注@曹操出行 并转发本微博，2月3日抽取2位粉丝，各送出价值699元【安随行】空气除菌器一台！ 抽奖详情,36,61,143,"['转发微博', '来试一试 万一呢', '我我我', '好事', '已转发！', '曹老板好', '#曹操出行# 来啦来啦', '打卡', '拉低中奖率', '转发微博', '不错', '希望', '棒棒哒', '希望', '牛气冲天']"
https://m.weibo.cn/status/JFrjSej72?mblogid=JFrjSej72&luicode=10000011&lfid=1076035624879103,Fri Jan 29 18:00:04 +0800 2021,海口的小伙伴们，新福利来啦！每周周三在海口地区预定租用的车辆可享受特价优惠。更多福利，猛戳大图↓↓↓,2,7,0,"['垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '垃圾公司，还没倒闭吗', '垃圾软件 买了券用不了 客服也不解决 真不知道这种软件怎么火起来的！垃圾曹操 直接卸载 祝早日倒闭！', '你就屏蔽评论吧，祝你们能骗出中国，骗向世界']"
https://m.weibo.cn/status/JFgOpbocg?mblogid=JFgOpbocg&luicode=10000011&lfid=1076035624879103,Thu Jan 28 15:15:03 +0800 2021,牛年将至，年味渐浓，大家置办年货如火如荼~关注@曹操出行 及@京东到家 并带话题#京东到家年货节##年味到家#转发微博，1月31日抽 3个小可爱，每人送一个￥100 元现金红包。 抽奖详情,31,71,162,"['曹操出行的司机都是垃圾~', '666', '我又来啦冲冲冲', '中吧', '666', '回复@F弗西西 的表态:谢谢', '#京东到家年货节##年味到家#', '厉害咯//@曹操出行:牛年将至，年味渐浓，大家置办年货如火如荼~关注@曹操出行 及@京东到家 并带话题#京东到家年货节##年味到家#转发微博，1月31日抽 3个小可爱，每人送一个￥100 元现金红包。 抽奖详情', '#京东到家年货# #年味到家# 好//@曹操出行:牛年将至，年味渐浓，大家置办年货如火如荼~关注@曹操出行 及@京东到家 并带话题#京东到家年货节##年味到家#转发微博，1月31日抽 3个小可爱，每人送一个￥100 元现金红包。 抽奖详情', '#京东到家年货# #年味到家# 来', '#京东到家年货节##年味到家#//@曹操出行:牛年将至，年味渐浓，大家置办年货如火如荼~关注@曹操出行 及@京东到家 并带话题#京东到家年货节##年味到家#转发微博，1月31日抽 3个小可爱，每人送一个￥100 元现金红包。 抽奖详情', '#京东到家年货节##年味到家#//@曹操出行:牛年将至，年味渐浓，大家置办年货如火如荼~关注@曹操出行 及@京东到家 并带话题#京东到家年货节##年味到家#转发微博，1月31日抽 3个小可爱，每人送一个￥100 元现金红包。 抽奖详情', '好了//@曹操出行:牛年将至，年味渐浓，大家置办年货如火如荼~关注@曹操出行 及@京东到家 并带话题#京东到家年货节##年味到家#转发微博，1月31日抽 3个小可爱，每人送一个￥100 元现金红包。 抽奖详情', '现金', '#京东到家年货节# #年味到家#一个人过年也要过的很丰盛才可以呀 //@曹操出行:牛年将至，年味渐浓，大家置办年货如火如荼~关注@曹操出行 及@京东到家 并带话题#京东到家年货节##年味到家#转发微博，1月31日抽 3个小可爱，每人送一个￥100 元现金红包。 抽奖详情']"
https://m.weibo.cn/status/JFgjC27b6?mblogid=JFgjC27b6&luicode=10000011&lfid=1076035624879103,Thu Jan 28 13:59:12 +0800 2021,【注意了！曹操出行APP升级更新，给你全新叫车体验！】本次5.0版升级了更方便的安全中心，加入了一键呼叫多种车型，接入预支付功能，并且首页推荐目的地增加了！除此之外，新版本还支持添加多终点，支付订单时推荐最优券套餐等功能，全新升级的界面也与之前有了很大的变化！更多内容详解快猛戳↓↓↓ 注意了！曹操出行APP升级更新，给你全新叫车体验！,3,5,0,"['你们司机十字路口恶意加塞，加塞未成功竖中指，而后恶意危险驾驶别车这事你们怎么处理？', '不错', '曹操出行的司机都是垃圾~']"
https://m.weibo.cn/status/JF53FxWhG?mblogid=JF53FxWhG&luicode=10000011&lfid=1076035624879103,Wed Jan 27 09:19:43 +0800 2021,#曹操旧衣回收计划#第二季圆满结束活动1月8日-1月15日间共有917人捐出5021.9公斤旧衣物目前，这些旧衣已通过@重庆浙商爱心基金会全部定向捐助给@杭州流浪动物救助基地 及@重庆小动物保护协会感谢各位小伙伴的捐助，一起让流浪基地的毛孩子们能温暖过冬。随着小曹的镜头，一起回顾一下本次活动吧PS：小曹呼吁大家，一定要科学养宠，拒绝丢弃！@开水族馆的生物男 曹操出行的微博视频,74,18,86,"['#曹操旧衣回收计划# 和小曹一起，给流浪基地的毛孩子们一个温暖的冬天', '给小曹加鸡腿🍗一起和领克菌守护毛孩子们吧~', '杭州流浪动物救助基地 谢谢@曹操出行 ，让这个冬天不太冷~', '话说，坐标广州，我1月10号前预约你们上门回收旧衣服，但是直到活动过了依然没有任何联系。不止我，身边的宠友都是这样情况', '很开心，能和@曹操出行 一起合作#曹操旧衣回收计划#公益活动~希望今冬足够温暖，开春时我们笑容灿烂！', '2020.5.1乘曹操出行，乘车前爱人整理小孩折叠车，手机给我，乘车期间我将手机给爱人，下车时，爱人抱孩子，手机遗落车上。随后手机就关机。客服先让报警，警方表示需要平台提供监控视频，可协助调查，最终客服告知由于天气太热，司机用遮阳板把车内监控遮盖住了，无法提供全程录像，损失只能自己承担。', '科学养宠，拒绝弃养！很开心和小曹一起合作#曹操旧衣回收计划# 公益活动，让流浪基地的毛孩子们温暖过冬。', '曹操不错的 加油', '爱心', '动物们能够触摸温情的人世间了', '点赞', '爱心满满！//@吉利控股集团:#曹操旧衣回收计划# 和小曹一起，给流浪基地的毛孩子们一个温暖的冬天', '爱心满满！//@吉利汽车:科学养宠，拒绝弃养！很开心和小曹一起合作#曹操旧衣回收计划# 公益活动，让流浪基地的毛孩子们温暖过冬。']"
